id,text,author_id,created_at,public_metrics,reply_settings,entities,possibly_sensitive,edit_history_tweet_ids,source,lang,referenced_tweets,conversation_id,in_reply_to_user_id,attachments,withheld,predictions
1140904900244623360,"RT @FOX13News: WORLD RECORD! 633 divers in South Florida broke the Guinness World Record for the largest underwater cleanup in history, col…",593800058,2019-06-18T08:51:39.000Z,"{'retweet_count': 20882, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'mentions': [{'start': 3, 'end': 13, 'username': 'FOX13News', 'id': '15750898'}], 'annotations': [{'start': 43, 'end': 55, 'probability': 0.953, 'type': 'Place', 'normalized_text': 'South Florida'}, {'start': 67, 'end': 87, 'probability': 0.9032, 'type': 'Other', 'normalized_text': 'Guinness World Record'}]}",False,['1140904900244623360'],Twitter for Android,en,"[{'type': 'retweeted', 'id': '1140335163509039105'}]",1140904900244623360,,,,1
1140904834071220225,"RT @EnergyVoiceNews: Hurricane Energy’s Lancaster field ‘generates first revenue’

@hurricomms @BP_UK #northsea
https://t.co/WTWGgtt6PL htt…",2734376936,2019-06-18T08:51:24.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'mentions': [{'start': 3, 'end': 19, 'username': 'EnergyVoiceNews', 'id': '1379070162'}, {'start': 83, 'end': 94, 'username': 'hurricomms', 'id': '499943938'}, {'start': 95, 'end': 101, 'username': 'bp_UK', 'id': '3318514089'}], 'urls': [{'start': 112, 'end': 135, 'url': 'https://t.co/WTWGgtt6PL', 'expanded_url': 'https://www.energyvoice.com/oilandgas/north-sea/201768/hurricane-energys-lancaster-field-generates-first-revenue/', 'display_url': 'energyvoice.com/oilandgas/nort…'}], 'hashtags': [{'start': 102, 'end': 111, 'tag': 'northsea'}], 'annotations': [{'start': 21, 'end': 36, 'probability': 0.484, 'type': 'Organization', 'normalized_text': 'Hurricane Energy'}, {'start': 40, 'end': 48, 'probability': 0.694, 'type': 'Place', 'normalized_text': 'Lancaster'}]}",False,['1140904834071220225'],Twitter Web Client,en,"[{'type': 'retweeted', 'id': '1140879456304807937'}]",1140904834071220225,,,,1
1140904786310684673,"@ManonBluts Season 1-3 were so good... Now its just garbage, the same dude that ruined twd is now ruining ftwd, dwight appeared and 5min later and he was already making out of character decisions, and the whole ""we gotta help people"" is getting old....",1419410466,2019-06-18T08:51:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'mentions': [{'start': 0, 'end': 11, 'username': 'ManonBluts', 'id': '342269877'}], 'annotations': [{'start': 112, 'end': 117, 'probability': 0.4211, 'type': 'Other', 'normalized_text': 'dwight'}]}",False,['1140904786310684673'],Twitter for Android,en,"[{'type': 'replied_to', 'id': '1140891263958474752'}]",1140760166113193984,342269877.0,,,1
1140904716550848513,"RT @FOX13News: WORLD RECORD! 633 divers in South Florida broke the Guinness World Record for the largest underwater cleanup in history, col…",3043292834,2019-06-18T08:50:56.000Z,"{'retweet_count': 20882, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'mentions': [{'start': 3, 'end': 13, 'username': 'FOX13News', 'id': '15750898'}], 'annotations': [{'start': 43, 'end': 55, 'probability': 0.953, 'type': 'Place', 'normalized_text': 'South Florida'}, {'start': 67, 'end': 87, 'probability': 0.9032, 'type': 'Other', 'normalized_text': 'Guinness World Record'}]}",False,['1140904716550848513'],Twitter for Android,en,"[{'type': 'retweeted', 'id': '1140335163509039105'}]",1140904716550848513,,,,1
1140904554919333888,"RT @FOX13News: WORLD RECORD! 633 divers in South Florida broke the Guinness World Record for the largest underwater cleanup in history, col…",178410568,2019-06-18T08:50:17.000Z,"{'retweet_count': 20882, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'mentions': [{'start': 3, 'end': 13, 'username': 'FOX13News', 'id': '15750898'}], 'annotations': [{'start': 43, 'end': 55, 'probability': 0.953, 'type': 'Place', 'normalized_text': 'South Florida'}, {'start': 67, 'end': 87, 'probability': 0.9032, 'type': 'Other', 'normalized_text': 'Guinness World Record'}]}",False,['1140904554919333888'],Twitter for Android,en,"[{'type': 'retweeted', 'id': '1140335163509039105'}]",1140904554919333888,,,,1
1140904502364536832,@bansisharma @AOC Over 50 billion dollars allocated and spent on hurricane relief and another 40 billion predicted over the next two decades: Anyone who has been to PR knows there is zero/crumbling  infrastructure(pre-storm)and politicians are corrupt. Who is sucking who dry?!,291521633,2019-06-18T08:50:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,"{'mentions': [{'start': 0, 'end': 12, 'username': 'bansisharma', 'id': '48769276'}, {'start': 13, 'end': 17, 'username': 'AOC', 'id': '138203134'}]}",False,['1140904502364536832'],Twitter for iPhone,en,"[{'type': 'replied_to', 'id': '1140791864011964419'}]",1140787026561773568,48769276.0,,,1
1140904501811011584,"RT @FOX13News: WORLD RECORD! 633 divers in South Florida broke the Guinness World Record for the largest underwater cleanup in history, col…",555010367,2019-06-18T08:50:04.000Z,"{'retweet_count': 20882, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'mentions': [{'start': 3, 'end': 13, 'username': 'FOX13News', 'id': '15750898'}], 'annotations': [{'start': 43, 'end': 55, 'probability': 0.953, 'type': 'Place', 'normalized_text': 'South Florida'}, {'start': 67, 'end': 87, 'probability': 0.9032, 'type': 'Other', 'normalized_text': 'Guinness World Record'}]}",False,['1140904501811011584'],Twitter for Android,en,"[{'type': 'retweeted', 'id': '1140335163509039105'}]",1140904501811011584,,,,1
1140904164614012928,RT @ezralevant: BREAKING: We sent our reporter @JessicaSwiet to the Philippines to cover this story. We were shocked to learn that McKenna’…,983175994512060416,2019-06-18T08:48:44.000Z,"{'retweet_count': 100, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'mentions': [{'start': 3, 'end': 14, 'username': 'ezralevant', 'id': '20878297'}, {'start': 47, 'end': 60, 'username': 'JessicaSwiet', 'id': '1415152750543912970'}], 'annotations': [{'start': 68, 'end': 78, 'probability': 0.9781, 'type': 'Place', 'normalized_text': 'Philippines'}, {'start': 131, 'end': 137, 'probability': 0.8187, 'type': 'Person', 'normalized_text': 'McKenna'}]}",False,['1140904164614012928'],Twitter Web Client,en,"[{'type': 'retweeted', 'id': '1140749158766325760'}]",1140904164614012928,,,,1
1140904157601312768,life is like a hurricane so take shelter from it,904007806608695296,2019-06-18T08:48:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,False,['1140904157601312768'],"Cheap Bots, Done Quick!",en,,1140904157601312768,,,,1
1140904146582659073,"RT @MattOswaltVA: I've never rooted for anything more than the Sandy Hook families suing Alex Jones for defamation.
I hope they fucking ban…",325830268,2019-06-18T08:48:40.000Z,"{'retweet_count': 10644, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'mentions': [{'start': 3, 'end': 16, 'username': 'MattOswaltVA', 'id': '249346453'}], 'annotations': [{'start': 63, 'end': 72, 'probability': 0.4481, 'type': 'Place', 'normalized_text': 'Sandy Hook'}, {'start': 89, 'end': 98, 'probability': 0.9529, 'type': 'Person', 'normalized_text': 'Alex Jones'}]}",False,['1140904146582659073'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '986364879056482304'}]",1140904146582659073,,,,1
1140904144686866432,"@RawStory What load of garbage. If @IvankaTrump, despised @realDonaldTrump, she would not work for him.",129657712,2019-06-18T08:48:39.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",everyone,"{'mentions': [{'start': 0, 'end': 9, 'username': 'RawStory', 'id': '16041234'}, {'start': 35, 'end': 47, 'username': 'IvankaTrump', 'id': '52544275'}, {'start': 58, 'end': 74, 'username': 'realDonaldTrump', 'id': '25073877'}]}",False,['1140904144686866432'],Twitter for iPhone,en,"[{'type': 'replied_to', 'id': '1140903247701520384'}]",1140903247701520384,16041234.0,,,1
1140904006308356096,"RT @FOX13News: WORLD RECORD! 633 divers in South Florida broke the Guinness World Record for the largest underwater cleanup in history, col…",110688487,2019-06-18T08:48:06.000Z,"{'retweet_count': 20882, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'mentions': [{'start': 3, 'end': 13, 'username': 'FOX13News', 'id': '15750898'}], 'annotations': [{'start': 43, 'end': 55, 'probability': 0.953, 'type': 'Place', 'normalized_text': 'South Florida'}, {'start': 67, 'end': 87, 'probability': 0.9032, 'type': 'Other', 'normalized_text': 'Guinness World Record'}]}",False,['1140904006308356096'],Twitter for Android,en,"[{'type': 'retweeted', 'id': '1140335163509039105'}]",1140904006308356096,,,,1
1140903970795401216,"RT @FOX13News: WORLD RECORD! 633 divers in South Florida broke the Guinness World Record for the largest underwater cleanup in history, col…",3002706662,2019-06-18T08:47:58.000Z,"{'retweet_count': 20882, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'mentions': [{'start': 3, 'end': 13, 'username': 'FOX13News', 'id': '15750898'}], 'annotations': [{'start': 43, 'end': 55, 'probability': 0.953, 'type': 'Place', 'normalized_text': 'South Florida'}, {'start': 67, 'end': 87, 'probability': 0.9032, 'type': 'Other', 'normalized_text': 'Guinness World Record'}]}",False,['1140903970795401216'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '1140335163509039105'}]",1140903970795401216,,,,1
1140903880655626240,"File under ""Didn't think I'd have to explain."" To 5 or 6 peeps who've doubted Ethiopia can receive US garbage because it doesn't have a port: Ships don't actually leave the water and deliver to factories, etc. They unload to trucks, trains. These deliver inland as easily as coast https://t.co/iOes0aRtTs",2410872103,2019-06-18T08:47:36.000Z,"{'retweet_count': 7, 'reply_count': 5, 'like_count': 13, 'quote_count': 0}",everyone,"{'urls': [{'start': 281, 'end': 304, 'url': 'https://t.co/iOes0aRtTs', 'expanded_url': 'https://twitter.com/hallaboutafrica/status/1140903880655626240/photo/1', 'display_url': 'pic.twitter.com/iOes0aRtTs', 'media_key': '3_1140903451557322753'}], 'annotations': [{'start': 78, 'end': 85, 'probability': 0.8713, 'type': 'Place', 'normalized_text': 'Ethiopia'}, {'start': 99, 'end': 100, 'probability': 0.9458, 'type': 'Place', 'normalized_text': 'US'}]}",False,['1140903880655626240'],Twitter Web Client,en,,1140903880655626240,,{'media_keys': ['3_1140903451557322753']},,1
1140903843888168960,"RT @FOX13News: WORLD RECORD! 633 divers in South Florida broke the Guinness World Record for the largest underwater cleanup in history, col…",731012692740182017,2019-06-18T08:47:28.000Z,"{'retweet_count': 20882, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'mentions': [{'start': 3, 'end': 13, 'username': 'FOX13News', 'id': '15750898'}], 'annotations': [{'start': 43, 'end': 55, 'probability': 0.953, 'type': 'Place', 'normalized_text': 'South Florida'}, {'start': 67, 'end': 87, 'probability': 0.9032, 'type': 'Other', 'normalized_text': 'Guinness World Record'}]}",False,['1140903843888168960'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '1140335163509039105'}]",1140903843888168960,,,,1
1140903841438806016,"RT @FOX13News: WORLD RECORD! 633 divers in South Florida broke the Guinness World Record for the largest underwater cleanup in history, col…",264504602,2019-06-18T08:47:27.000Z,"{'retweet_count': 20882, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'mentions': [{'start': 3, 'end': 13, 'username': 'FOX13News', 'id': '15750898'}], 'annotations': [{'start': 43, 'end': 55, 'probability': 0.953, 'type': 'Place', 'normalized_text': 'South Florida'}, {'start': 67, 'end': 87, 'probability': 0.9032, 'type': 'Other', 'normalized_text': 'Guinness World Record'}]}",False,['1140903841438806016'],Twitter for Android,en,"[{'type': 'retweeted', 'id': '1140335163509039105'}]",1140903841438806016,,,,1
1140903817627746304,"RT @FOX13News: WORLD RECORD! 633 divers in South Florida broke the Guinness World Record for the largest underwater cleanup in history, col…",201194808,2019-06-18T08:47:21.000Z,"{'retweet_count': 20882, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'mentions': [{'start': 3, 'end': 13, 'username': 'FOX13News', 'id': '15750898'}], 'annotations': [{'start': 43, 'end': 55, 'probability': 0.953, 'type': 'Place', 'normalized_text': 'South Florida'}, {'start': 67, 'end': 87, 'probability': 0.9032, 'type': 'Other', 'normalized_text': 'Guinness World Record'}]}",False,['1140903817627746304'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '1140335163509039105'}]",1140903817627746304,,,,1
1140903764531879937,@jayshreebhatt9 @PiyushGoyal Thank you so much @jayshreebhatt9  for such caring action and @RailwaySeva how does a call asking me to rate the cleanliness matters at this situation and if you're considering such people as garbage then sorry i didn't get the sarcasm.,1140899583842639873,2019-06-18T08:47:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,"{'mentions': [{'start': 0, 'end': 15, 'username': 'jayshreebhatt9', 'id': '3102840858'}, {'start': 16, 'end': 28, 'username': 'PiyushGoyal', 'id': '1324334436'}, {'start': 47, 'end': 62, 'username': 'jayshreebhatt9', 'id': '3102840858'}, {'start': 91, 'end': 103, 'username': 'RailwaySeva', 'id': '945918632642494464'}]}",False,['1140903764531879937'],Twitter for Android,en,"[{'type': 'replied_to', 'id': '1140894290626748418'}]",1140893190725107717,3102840858.0,,,1
1140903740234457088,"RT @FOX13News: WORLD RECORD! 633 divers in South Florida broke the Guinness World Record for the largest underwater cleanup in history, col…",3296465810,2019-06-18T08:47:03.000Z,"{'retweet_count': 20882, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'mentions': [{'start': 3, 'end': 13, 'username': 'FOX13News', 'id': '15750898'}], 'annotations': [{'start': 43, 'end': 55, 'probability': 0.953, 'type': 'Place', 'normalized_text': 'South Florida'}, {'start': 67, 'end': 87, 'probability': 0.9032, 'type': 'Other', 'normalized_text': 'Guinness World Record'}]}",False,['1140903740234457088'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '1140335163509039105'}]",1140903740234457088,,,,1
1140903725277409281,"RT @FOX13News: WORLD RECORD! 633 divers in South Florida broke the Guinness World Record for the largest underwater cleanup in history, col…",943373715944890368,2019-06-18T08:46:59.000Z,"{'retweet_count': 20882, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'mentions': [{'start': 3, 'end': 13, 'username': 'FOX13News', 'id': '15750898'}], 'annotations': [{'start': 43, 'end': 55, 'probability': 0.953, 'type': 'Place', 'normalized_text': 'South Florida'}, {'start': 67, 'end': 87, 'probability': 0.9032, 'type': 'Other', 'normalized_text': 'Guinness World Record'}]}",False,['1140903725277409281'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '1140335163509039105'}]",1140903725277409281,,,,1
1140903708303220749,Debris cleared on US11 both dir. @ MP48.6 at CR208 in Eutaw.,781142493660348416,2019-06-18T08:46:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 18, 'end': 21, 'probability': 0.4502, 'type': 'Other', 'normalized_text': 'US11'}, {'start': 54, 'end': 58, 'probability': 0.9185, 'type': 'Place', 'normalized_text': 'Eutaw'}]}",False,['1140903708303220749'],ALGOTraffic Tuscaloosa,en,,1140903708303220749,,,,1
1140903707627986944,Debris cleared on US11 both dir. @ MP48.6 at CR208 in Eutaw.,1379350632,2019-06-18T08:46:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 18, 'end': 21, 'probability': 0.4502, 'type': 'Other', 'normalized_text': 'US11'}, {'start': 54, 'end': 58, 'probability': 0.9185, 'type': 'Place', 'normalized_text': 'Eutaw'}]}",False,['1140903707627986944'],ALGOTraffic,en,,1140903707627986944,,,,1
1140903688262651904,Viscera Cleanup Detailじゃん,262443357,2019-06-18T08:46:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,False,['1140903688262651904'],Twidere for Android,ja,,1140903688262651904,,,,1
1140903511519125505,RT @vaibhavtiwari76: @bmcmumbai @CMOMaharashtra @MCGMswm Thanks a ton in cleaning up the garbage at MIDC Andheri East! https://t.co/1a9bZK1…,1262152483,2019-06-18T08:46:08.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'mentions': [{'start': 3, 'end': 19, 'username': 'vaibhavtiwari76', 'id': '154493541'}, {'start': 21, 'end': 31, 'username': 'bmcmumbai', 'id': '1361643266'}, {'start': 32, 'end': 47, 'username': 'CMOMaharashtra', 'id': '2597666894'}, {'start': 48, 'end': 56, 'username': 'McgmSwm', 'id': '1176449483099389952'}], 'annotations': [{'start': 100, 'end': 103, 'probability': 0.4723, 'type': 'Other', 'normalized_text': 'MIDC'}, {'start': 105, 'end': 116, 'probability': 0.5955, 'type': 'Place', 'normalized_text': 'Andheri East'}]}",False,['1140903511519125505'],Twitter for Android,en,"[{'type': 'retweeted', 'id': '1140664917185323009'}]",1140903511519125505,,,,1
1140903455608852480,"RT @FOX13News: WORLD RECORD! 633 divers in South Florida broke the Guinness World Record for the largest underwater cleanup in history, col…",1013087489299341313,2019-06-18T08:45:55.000Z,"{'retweet_count': 20882, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'mentions': [{'start': 3, 'end': 13, 'username': 'FOX13News', 'id': '15750898'}], 'annotations': [{'start': 43, 'end': 55, 'probability': 0.953, 'type': 'Place', 'normalized_text': 'South Florida'}, {'start': 67, 'end': 87, 'probability': 0.9032, 'type': 'Other', 'normalized_text': 'Guinness World Record'}]}",False,['1140903455608852480'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '1140335163509039105'}]",1140903455608852480,,,,1
